SensorId;SensorName;Row;Date;Time;%RH;Temp;WME
Protimeter_a300c757;KällarväggSyd ;294;3/21/2026;8:35:30 AM;71,4;8,8;0
Protimeter_a300c757;KällarväggSyd ;295;3/22/2026;8:35:40 AM;71,6;8,8;0
Protimeter_a300c757;KällarväggSyd ;296;3/23/2026;8:35:49 AM;71,8;8,8;0
Protimeter_a300c757;KällarväggSyd ;297;3/24/2026;8:35:58 AM;71,7;9;0
Protimeter_a300c757;KällarväggSyd ;298;3/25/2026;8:36:08 AM;71,8;8,9;0
Protimeter_a300c757;KällarväggSyd ;299;3/26/2026;8:36:17 AM;71,9;8,9;0
Protimeter_a300c757;KällarväggSyd ;300;3/27/2026;8:36:26 AM;71,9;9;0
Protimeter_a300c757;KällarväggSyd ;301;3/28/2026;8:36:35 AM;71,8;9;0
Protimeter_a300c757;KällarväggSyd ;302;3/29/2026;8:36:45 AM;72;8,8;0
Protimeter_a300c757;KällarväggSyd ;303;3/30/2026;8:36:54 AM;72,1;8,9;0
Protimeter_a300c757;KällarväggSyd ;304;3/31/2026;8:37:03 AM;72,1;9;6,2
Protimeter_a300c757;KällarväggSyd ;305;10/29/2015;2:58:13 PM;75,6;16,4;19,6
